wind_speed,lower_wind_speed,upper_wind_speed,E33_power_lower,E44_power_lower,E48_power_lower,E53_power_lower,E70_power_lower,E82_power_lower,E33_power_upper,E44_power_upper,E48_power_upper,E53_power_upper,E70_power_upper,E82_power_upper,E33_power_output,E44_power_output,E48_power_output,E53_power_output,E70_power_output,E82_power_output,E33_efficiency,E44_efficiency,E48_efficiency,E53_efficiency,E70_efficiency,E82_efficiency
14.1775,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,855.325,810,810,2242.425,2050,0.219056897,0.322278157,0.256452893,0.211143994,0.324493713,0.222398172
12.024,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,320.36,711.92,750.96,780.72,1904.32,2001.2,0.343401726,0.439726829,0.389754783,0.333611554,0.451731477,0.355893382
13.30225,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,808.135,796.045,810,2125.3375,2050,0.265204313,0.368644087,0.305129258,0.255624446,0.37234019,0.269249475
13.65,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,829,803,810,2177.5,2050,0.245447122,0.349989688,0.284865032,0.236580936,0.353059204,0.249190928
14.21625,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,856.4875,810,810,2245.1375,2050,0.217270489,0.320084427,0.254361521,0.209422116,0.322236785,0.220584517
12.5585,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,328.3775,754.68,772.34,796.755,2000.53,2027.925,0.308937889,0.409117638,0.351816958,0.298816221,0.416503914,0.316530016
11.79275,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,314.3628,687.2025,733.62725,772.539,1835.7525,1977.2025,0.357188086,0.449922931,0.403600532,0.349919237,0.461589776,0.37271957
13.23725,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,804.235,794.745,810,2115.5875,2050,0.269130294,0.372295965,0.309140597,0.25940861,0.37611877,0.273235339
11.56375,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,308.134,662.0125,715.53625,764.295,1764.7625,1952.0125,0.371325378,0.459693942,0.417500605,0.367161908,0.47062773,0.390267902
13.5345,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,822.07,800.69,810,2160.175,2050,0.25178465,0.356025269,0.29137971,0.242689536,0.35929371,0.255625122
16.6325,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,908.1625,810,810,2310,2050,0.135669837,0.211928635,0.158830526,0.130769091,0.207026868,0.137739209
11.426,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,304.3872,646.86,704.654,759.336,1722.06,1936.86,0.380237388,0.4656143,0.426201342,0.378132506,0.476050415,0.401413424
10.9795,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,291.9226,597.253,668.622,741.9705,1582.4765,1884.301,0.410989873,0.484517339,0.455779223,0.416420049,0.493034044,0.440127911
12.83375,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,332.50625,776.7,783.35,805.0125,2050.075,2041.6875,0.293123191,0.394540193,0.334361815,0.282901064,0.399941391,0.298610356
10.62025,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,276.5467,549.1135,626.949,706.40475,1450.63175,1784.4295,0.430204899,0.492216959,0.472225619,0.438068547,0.499390511,0.460544388
11.46175,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,305.3596,650.7925,707.47825,760.623,1733.1425,1940.7925,0.377893895,0.464075261,0.423917992,0.375240184,0.474644886,0.398476424
14.04875,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,851.4625,810,810,2233.4125,2050,0.225134912,0.329724445,0.263568507,0.217002455,0.332156854,0.228568895
13.0845,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,795.07,791.69,810,2092.675,2050,0.278666334,0.381094468,0.318863872,0.268600184,0.385227888,0.282916833
12.02725,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,320.40875,712.18,751.09,780.8175,1904.905,2001.3625,0.343175634,0.439530919,0.389506326,0.333382812,0.451504034,0.355633827
12.299,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,324.485,733.92,761.96,788.97,1953.82,2014.95,0.325009693,0.423582482,0.36952542,0.315024091,0.433074362,0.334835264
12.5095,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,327.6425,750.76,770.38,795.285,1991.71,2025.475,0.311882832,0.411793933,0.355064045,0.301783588,0.419559518,0.31987725
10.2655,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,261.3634,501.577,585.798,671.2845,1320.4385,1685.809,0.450210419,0.49784708,0.488572607,0.460955476,0.503344335,0.481775119
10.63175,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,277.0389,550.6545,628.283,707.54325,1454.85225,1787.6265,0.429573595,0.491998295,0.471696433,0.437352291,0.499219971,0.45987398
10.635,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,277.178,551.09,628.66,707.865,1456.045,1788.53,0.429395379,0.49193613,0.471546902,0.437150157,0.499171341,0.459684719
10.93875,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,290.1785,591.7925,663.895,737.93625,1567.52125,1872.9725,0.413117158,0.485472953,0.457633552,0.4188017,0.493852975,0.442389317
7.82775,7,8,92,156,191,228,400,532,138,238,284,336,626,815,130.0765,223.8755,267.98075,317.397,587.0715,766.25325,0.505357941,0.501180772,0.504097227,0.491569194,0.504739723,0.493898617
10.134,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,255.7352,483.956,570.544,658.266,1272.178,1649.252,0.45788762,0.499300328,0.494615809,0.469841534,0.504071925,0.489914891
10.648,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,277.7344,552.832,630.168,709.152,1460.816,1792.144,0.428683373,0.49168586,0.470948881,0.436342872,0.498974921,0.458928571
8.59075,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,172.2635,298.2565,355.48075,421.068,783.1395,1030.62375,0.506303718,0.505120911,0.505876373,0.493346074,0.509369827,0.502554568
9.39,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,217.06,389.14,463.5,544.35,1021.09,1348.48,0.488533235,0.504670327,0.505096678,0.488398287,0.508574492,0.503528496
8.22375,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,150.9775,260.8225,311.07375,368.22,685.5175,896.66875,0.50584053,0.50354006,0.5046325,0.491802075,0.508271989,0.498423668
8.07775,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,142.5095,245.9305,293.40775,347.196,646.6815,843.37875,0.503829607,0.501002441,0.50225227,0.48932361,0.505948766,0.494683872
8.06025,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,141.4945,244.1455,291.29025,344.676,642.0265,836.99125,0.503506538,0.500612696,0.501882396,0.488942951,0.505585658,0.494141924
8.81825,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,185.4585,321.4615,383.00825,453.828,843.6545,1113.66125,0.50397688,0.503361991,0.503944208,0.491628156,0.507346577,0.502090736
8.089,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,143.162,247.078,294.769,348.816,649.674,847.485,0.504027628,0.501242911,0.502480084,0.489558475,0.506172223,0.495021241
5.20575,5,6,30,53,66,77,127,174,55,96,120,141,240,321,35.14375,61.84725,77.1105,90.168,150.24975,204.24525,0.464204418,0.470727037,0.493156937,0.474783038,0.439188705,0.447587926
1.64975,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,0.90965,1.2995,1.2995,1.2995,1.94925,0,0.217529712,0.261121976,0.214988166,0.119346366,0.134211414
3.45525,3,4,5,8,12,14,18,25,13.7,24.5,32,38,56,82,8.960675,15.511625,21.105,24.926,35.2995,50.94925,0.404774729,0.403754655,0.461602849,0.448855804,0.352872208,0.38183496
2.7125,2,3,0,1.4,2,2,2,3,5,8,12,14,18,25,3.5625,6.1025,9.125,10.55,13.4,18.675,0.332626407,0.32831991,0.412520166,0.392677394,0.276874453,0.289286183
0.8205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96525,1,2,0,0,0,0,0,0,0,1.4,2,2,2,3,0,1.35135,1.9305,1.9305,1.9305,2.89575,0,0.191167079,0.229476354,0.188933545,0.104882666,0.117946205
9.099,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,201.346,352.474,419.85,496.335,924.769,1222.768,0.498050182,0.502394371,0.502845668,0.489425494,0.506220346,0.501810091
14.4895,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,864.685,810,810,2264.265,2050,0.205208668,0.305208342,0.240240582,0.197795999,0.306940633,0.208338716
13.23225,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,803.935,794.645,810,2114.8375,2050,0.269435494,0.372579123,0.309452228,0.259702786,0.376411808,0.273545194
14.575,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,867.25,810,810,2270.25,2050,0.201618421,0.300758071,0.236037431,0.194335441,0.302367648,0.204693707
12.185,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,322.775,724.8,757.4,785.55,1933.3,2009.25,0.332456158,0.430170136,0.377720235,0.322544703,0.440666442,0.343347348
10.21575,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,259.2341,494.9105,580.027,666.35925,1302.18025,1671.9785,0.45309832,0.498441933,0.490861525,0.464291083,0.503671832,0.484837542
14.44175,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,863.2525,810,810,2260.9225,2050,0.207250903,0.307735111,0.242631454,0.199764463,0.309537689,0.210412101
14.23025,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,856.9075,810,810,2246.1175,2050,0.216629855,0.319297139,0.253611522,0.208804623,0.321426893,0.219934111
15.8075,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,900.1875,810,810,2308.075,2050,0.158039748,0.244704569,0.185019285,0.152330942,0.240961509,0.160450328
12.59875,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,328.98125,757.9,773.95,797.9625,2007.775,2029.9375,0.306548972,0.406937961,0.349182187,0.296409958,0.414018737,0.313817106
11.5935,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,308.9432,665.285,717.8865,765.366,1773.985,1955.285,0.369441802,0.458419101,0.415655602,0.36485319,0.469454571,0.387920464
11.278,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,300.3616,630.58,692.962,754.008,1676.18,1920.58,0.390174812,0.472000647,0.435847641,0.390456237,0.481849832,0.413916226
10.51825,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,272.1811,535.4455,615.117,696.30675,1413.19775,1756.0735,0.435851545,0.494064305,0.4769236,0.444490844,0.500794786,0.466539633
12.322,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,324.83,735.76,762.88,789.66,1957.96,2016.1,0.323536744,0.422270977,0.36790371,0.313537295,0.431566306,0.333153804
16.5075,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,907.5375,810,810,2310,2050,0.138775238,0.216630366,0.162466061,0.133762317,0.211765589,0.140891977
16.8175,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,909.0875,810,810,2310,2050,0.131241622,0.205220173,0.153646355,0.126500835,0.200269586,0.133243451
15.315,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,887.875,810,810,2303.15,2050,0.173782042,0.265399131,0.203449003,0.167504584,0.264398233,0.17643274
15.3025,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,887.5625,810,810,2303.025,2050,0.174208257,0.265956404,0.203947979,0.167915403,0.265032306,0.176865456
13.98125,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,848.875,809.625,810,2227.1875,2050,0.228411463,0.333506584,0.267280612,0.220160649,0.336051706,0.231895423
13.4095,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,814.57,798.19,810,2141.425,2050,0.258891711,0.36273489,0.298668953,0.249539871,0.366228757,0.262840587
12.13675,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,322.05125,720.94,755.47,784.1025,1924.615,2006.8375,0.335682625,0.433002672,0.381269053,0.325805418,0.443939691,0.347041419
11.91075,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,317.5724,700.1825,742.94925,776.787,1872.3325,1990.1825,0.350216429,0.44493093,0.39670107,0.341489459,0.456933476,0.364126173
7.357,7,8,92,156,191,228,400,532,138,238,284,336,626,815,108.422,185.274,224.201,266.556,480.682,633.031,0.507371698,0.499586716,0.507991947,0.497254676,0.497786277,0.491472284
6.221,6,7,55,96,120,141,240,321,92,156,191,228,400,532,63.177,109.26,135.691,160.227,275.36,367.631,0.488978188,0.487280761,0.508501209,0.494365071,0.471636684,0.472071566
9.7595,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,237.013,435.697,518.925,605.3175,1143.3945,1508.104,0.475116983,0.503269414,0.503666933,0.483719066,0.507225083,0.501562326
9.7895,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,238.633,439.477,523.425,610.2675,1153.3245,1521.064,0.473980048,0.502982982,0.503378289,0.483204969,0.506940879,0.501236024
10.1575,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,256.741,487.105,573.27,660.5925,1280.8025,1655.785,0.456505304,0.499069199,0.493537632,0.468237106,0.50397501,0.488449615
9.432,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,219.328,394.432,469.8,551.28,1034.992,1366.624,0.487072706,0.504730371,0.505153291,0.488037892,0.508642851,0.503516826
12.451,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,326.765,746.08,768.04,793.53,1981.18,2022.55,0.315452465,0.415022241,0.358998547,0.305381928,0.423251557,0.32393874
16.9475,16,17,335,905,810,810,2310,2050,335,910,810,810,2310,2050,335,909.7375,810,810,2310,2050,0.128244566,0.200677112,0.15013766,0.12361204,0.195696194,0.130200681
15.11725,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,882.93125,810,810,2301.1725,2050,0.180691413,0.274414576,0.211537898,0.174164371,0.274674358,0.183447499
11.469,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,305.5568,651.59,708.051,760.884,1735.39,1941.59,0.377421283,0.46376335,0.423457114,0.374657538,0.474359672,0.397884654
9.10625,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,201.7375,353.3875,420.9375,497.53125,927.16875,1225.9,0.497827656,0.502494311,0.502944961,0.489434228,0.506322709,0.501894757
11.693,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,311.6496,676.23,725.747,768.948,1804.83,1966.23,0.363245144,0.454166668,0.409570767,0.357282549,0.465527971,0.380218102
10.981,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,291.9868,597.454,668.796,742.119,1583.027,1884.718,0.410911822,0.484481805,0.455711033,0.416332733,0.49300347,0.440044933
11.20175,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,298.2876,622.1925,686.93825,751.263,1652.5425,1912.1925,0.395447345,0.475297814,0.440942157,0.39703341,0.484822021,0.420581634
11.746,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,313.0912,682.06,729.934,770.856,1821.26,1972.06,0.360007844,0.451909284,0.406382647,0.353342558,0.463435489,0.376206639
11.487,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,306.0464,653.57,709.473,761.532,1740.97,1943.57,0.376251729,0.462989262,0.422316024,0.37321662,0.473651321,0.396420992
11.89225,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,317.0692,698.1475,741.48775,776.121,1866.5975,1988.1475,0.351295881,0.445711427,0.397771296,0.342791485,0.45766312,0.365454094
12.63625,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,329.54375,760.9,775.45,799.0875,2014.525,2031.8125,0.304347363,0.404922238,0.346753396,0.294193037,0.41172322,0.31131878
11.44825,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,304.9924,649.3075,706.41175,760.137,1728.9575,1939.3075,0.378776298,0.464656244,0.424778132,0.376328613,0.475175819,0.399581786
9.80725,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,239.5915,441.7135,526.0875,613.19625,1159.19975,1528.732,0.473304638,0.502802707,0.503196713,0.48289247,0.506761798,0.501032547
10.733,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,281.3724,564.222,640.028,717.567,1492.011,1815.774,0.424061845,0.489987838,0.46704329,0.431113628,0.497617867,0.45401973
10.4225,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,268.083,522.615,604.01,686.8275,1378.0575,1729.455,0.441229616,0.495638269,0.4813378,0.450634716,0.501925148,0.472247726
13.41,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,814.6,798.2,810,2141.5,2050,0.258862753,0.362707674,0.298639287,0.249511959,0.366200618,0.262811187
14.37225,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,861.1675,810,810,2256.0575,2050,0.21027208,0.311466982,0.246168387,0.202676507,0.313374175,0.21347936
17.2275,17,18,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.122092538,0.191105545,0.142935398,0.11768224,0.186308441,0.123954816
18.63,18,19,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.096542232,0.151112886,0.113023306,0.093054876,0.147319672,0.098014791
15.1775,15,16,335,880,810,810,2300,2050,335,905,810,810,2310,2050,335,884.4375,810,810,2301.775,2050,0.178548076,0.271622096,0.209028664,0.172098457,0.271487271,0.18127147
14.64,14,15,335,850,810,810,2230,2050,335,880,810,810,2300,2050,335,869.2,810,810,2274.8,2050,0.198944835,0.297437115,0.232907428,0.191758432,0.29895603,0.201979341
17.2875,17,18,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.1208257,0.189122624,0.141452292,0.116461163,0.184375295,0.122668655
17.83,17,18,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.110129044,0.172379666,0.128929572,0.106150898,0.168052616,0.111808843
17.675,17,18,335,910,810,810,2310,2050,335,910,810,810,2310,2050,335,910,810,810,2310,2050,0.113051839,0.176954576,0.132351328,0.108968114,0.172512687,0.114776219
13.31375,13,14,335,790,790,810,2080,2050,335,850,810,810,2230,2050,335,808.825,796.275,810,2127.0625,2050,0.264517681,0.368003582,0.30442719,0.254962616,0.371677598,0.26855237
9.25575,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,209.8105,372.2245,443.3625,522.19875,976.65325,1290.484,0.493064192,0.504044385,0.504481984,0.489208126,0.507917154,0.503146085
10.92375,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,289.5365,589.7825,662.155,736.45125,1562.01625,1868.8025,0.413903554,0.485819897,0.45831699,0.419683049,0.494148656,0.443225226
10.08725,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,253.7343,477.6915,565.121,653.63775,1255.02075,1636.2555,0.460650894,0.499721268,0.496757741,0.473054801,0.504219783,0.492843561
11.703,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,311.9216,677.33,726.537,769.308,1807.93,1967.33,0.362630999,0.453740316,0.408966441,0.356534298,0.465133184,0.379456433
11.8405,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,315.6616,692.455,737.3995,774.258,1850.555,1982.455,0.354342071,0.447899009,0.400787588,0.346472091,0.45970497,0.369206665
11.83875,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,315.614,692.2625,737.26125,774.195,1850.0125,1982.2625,0.354445774,0.447973094,0.400890173,0.346597555,0.459774036,0.369334551
9.93175,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,246.3145,457.4005,544.7625,633.73875,1200.40925,1582.516,0.468515252,0.501323393,0.501708453,0.480535644,0.505288396,0.499398339
8.45925,8,9,138,238,284,336,626,815,196,340,405,480,892,1180,164.6365,284.8435,339.56925,402.132,748.1605,982.62625,0.50680587,0.505253588,0.506120963,0.493475658,0.50966701,0.501844423
11.4215,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,304.2648,646.365,704.2985,759.174,1720.665,1936.365,0.380533917,0.465808138,0.426490029,0.37849886,0.476227226,0.401785364
11.2345,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,299.1784,625.795,689.5255,752.442,1662.695,1915.795,0.393169737,0.47388124,0.438743441,0.394188967,0.483546978,0.417699649
11.37525,11,12,292.8,600,671,744,1590,1890,320,710,750,780,1900,2000,303.0068,641.2775,700.64475,757.509,1706.3275,1931.2775,0.383601782,0.467801731,0.429473699,0.382294129,0.478042895,0.40563755
12.39725,12,13,320,710,750,780,1900,2000,335,790,790,810,2080,2050,325.95875,741.78,765.89,791.9175,1971.505,2019.8625,0.318784839,0.418020629,0.362670201,0.308742591,0.426686727,0.327734416
10.56275,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,274.0857,541.4085,620.279,700.71225,1429.52925,1768.4445,0.433377606,0.493279128,0.474873162,0.441673547,0.500206546,0.463913224
10.17125,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,257.3295,488.9475,574.865,661.95375,1285.84875,1659.6075,0.455698586,0.498928044,0.492906371,0.467301679,0.503911452,0.487594415
9.5625,9,10,196,340,405,480,892,1180,250,466,555,645,1223,1612,226.375,410.875,489.375,572.8125,1078.1875,1423,0.482419896,0.50453819,0.504950708,0.486620974,0.508472273,0.503114549
10.16825,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,257.2011,488.5455,574.517,661.65675,1284.74775,1658.7735,0.455874466,0.49895921,0.493044126,0.467505563,0.503925746,0.487780869
10.0455,10,11,250,466,555,645,1223,1612,292.8,600,671,744,1590,1890,251.9474,472.097,560.278,649.5045,1239.6985,1624.649,0.46313361,0.500052081,0.49866679,0.47594873,0.504299723,0.49547437
